"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00440766","1953-10-09",,,"0.00","0.0","0.0","70","30","37",,,,,,
"USC00440766","1953-10-10",,,"0.00","0.0","0.0","74","32","37","    1",,,,,
"USC00440766","1953-10-11",,,"0.00","0.0","0.0","77","35","48",,,,,,
"USC00440766","1953-10-12",,,"0.00","0.0","0.0","76","34",,,,,,,
"USC00440766","1953-10-13",,,"0.00","0.0","0.0","66","49","51",,,,,,
"USC00440766","1953-10-14",,,"0.00","0.0","0.0","63","50","52",,,,,,
"USC00440766","1953-10-15",,,"0.00","0.0","0.0","76","47","53",,,,,,
"USC00440766","1953-10-16",,,"0.00","0.0","0.0","80","47","50",,,,,,
"USC00440766","1953-10-17",,,"0.00","0.0","0.0","78","41","44",,,,,,
"USC00440766","1953-10-18",,,"0.00","0.0","0.0","80","44","55",,,,,,
"USC00440766","1953-10-19",,,"0.00","0.0","0.0","80","51","53",,,,,,
"USC00440766","1953-10-20",,,"0.00","0.0","0.0","80","44","48",,,,,,
"USC00440766","1953-10-21",,,"0.00","0.0","0.0","77","44","48",,,,,,
"USC00440766","1953-10-22",,,"0.00","0.0","0.0","68","47","55",,,,,,
"USC00440766","1953-10-23",,,"0.00","0.0","0.0","75","33","38","    1",,,,,
"USC00440766","1953-10-24",,,"0.00","0.0","0.0","63","38","57",,,,,,
"USC00440766","1953-10-25",,,"0.00","0.0","0.0","65","43","59",,,,,,
"USC00440766","1953-10-26",,,"0.00","0.0","0.0","69","30",,,,,,,
"USC00440766","1953-10-27",,,"0.00","0.0","0.0","60","33","54",,,,,,
"USC00440766","1953-10-28",,,"0.50","0.0","0.0","67","42","51",,"    1",,,,
"USC00440766","1953-10-29",,,"0.00","0.0","0.0","51","42","42",,,,,,
"USC00440766","1953-10-30",,,"0.00","0.0","0.0","60","38","41",,,,,,
"USC00440766","1953-10-31",,,"0.00","0.0","0.0","70","32","34",,,,,,
"USC00440766","1953-11-01",,,"0.00","0.0","0.0","68","37","52",,,,,,
"USC00440766","1953-11-02",,,"0.00","0.0","0.0","72","33","37",,,,,,
"USC00440766","1953-11-03",,,"0.00","0.0","0.0","73","37","42",,,,,,
"USC00440766","1953-11-04",,,"0.00","0.0","0.0","61","38","47",,,,,,
"USC00440766","1953-11-05",,,"0.00","0.0","0.0","47","38","40",,,,,,
"USC00440766","1953-11-06",,,"0.02","1.4","0.0","40","27","28",,,,,,
"USC00440766","1953-11-07",,,"0.00","0.0","0.0","37","22","24",,,,,,
"USC00440766","1953-11-08",,,"0.00","0.0","0.0","50","21","35",,,,,,
"USC00440766","1953-11-09",,,"0.00","0.0","0.0","55","25","33",,,,,,
"USC00440766","1953-11-10",,,"0.00","0.0","0.0","54","23","25",,,,,,
"USC00440766","1953-11-11",,,"0.00","0.0","0.0","61","23","24","    1",,,,,
"USC00440766","1953-11-12",,,"0.00","0.0","0.0","59","24","29",,,,,,
"USC00440766","1953-11-13",,,"0.00","0.0","0.0","59","25","26",,,,,,
"USC00440766","1953-11-14",,,"0.00","0.0","0.0","62","23","24",,,,,,
"USC00440766","1953-11-15",,,"0.00","0.0","0.0","62","22","50",,,,,,
"USC00440766","1953-11-16",,,"0.00","0.0","0.0","67","41","44",,,,,,
"USC00440766","1953-11-17",,,"0.00","0.0","0.0","71","24","31",,,,,,
"USC00440766","1953-11-18",,,"0.00","0.0","0.0","72","28","28",,,,,,
"USC00440766","1953-11-19",,,"0.00","0.0","0.0","72","27","31",,,,,,
"USC00440766","1953-11-20",,,"0.08","0.0","0.0","63","30","43",,,,,,
"USC00440766","1953-11-21",,,"0.00","0.0","0.0","63","43","53",,,,,,
"USC00440766","1953-11-22",,,"0.12","0.0","0.0","65","53","57",,,,,,
"USC00440766","1953-11-23",,,"0.11","0.0","0.0","57","46","47",,,,,,
"USC00440766","1953-11-24",,,"0.00","0.0","0.0","50","33","36",,,,,,
"USC00440766","1953-11-25",,,"0.21","0.0","0.0","36","33","35",,,,,,
"USC00440766","1953-11-26",,,"0.00","0.0","0.0","36","24","27",,,,,,
"USC00440766","1953-11-27",,,"0.02","0.2","0.0","42","26","27",,,,,,
"USC00440766","1953-11-28",,,"0.00","0.0","0.0","34","27","28",,,,,,
"USC00440766","1953-11-29",,,"0.00","0.0","0.0","42","12",,,,,,,
"USC00440766","1953-11-30",,,"0.00","0.0","0.0","50","23","26",,,,,,
"USC00440766","1953-12-01",,,"0.00","0.0","0.0","41","26","31",,,,,,
"USC00440766","1953-12-02",,,"0.00","0.0","0.0","53","16","17",,,,,,
"USC00440766","1953-12-03",,,"0.00","0.0","0.0","50","18","20","    1",,,,,
"USC00440766","1953-12-04",,,"0.42","0.0","0.0","58","20","43","    1",,,,,
"USC00440766","1953-12-05",,,"0.06","0.0","0.0","65","35",,,,,,,
"USC00440766","1953-12-06",,,"0.00","0.0","0.0","60","39","42",,,,,,
"USC00440766","1953-12-07",,,"0.51","0.0","0.0","49","33","34",,,,,,
"USC00440766","1953-12-08",,,"0.00","0.0","0.0","59","21",,,,,,,
"USC00440766","1953-12-09",,,"0.20","0.0","0.0","55","24","41",,,,,,
"USC00440766","1953-12-10",,,"0.74","0.0","0.0","53","33","34",,,,,,
"USC00440766","1953-12-11",,,"0.00","0.0","0.0","42","21","39",,,,,,
"USC00440766","1953-12-12",,,"0.34","0.0","0.0","42","23","32",,,,,,
"USC00440766","1953-12-13",,,"0.37","0.0","0.0","44","32","42",,,,,,
"USC00440766","1953-12-14",,,"0.83","0.0","0.0","42","36","38",,,,,,
"USC00440766","1953-12-15",,,"0.06","0.0","0.0","42","26",,,,,,,
"USC00440766","1953-12-16",,,"0.00","0.0","0.0","30","23","29",,,,,,
"USC00440766","1953-12-17",,,"0.00","0.0","0.0","31","14","15",,,,,,
"USC00440766","1953-12-18",,,"0.00","0.0","0.0","22","9","9",,,,,,
"USC00440766","1953-12-19",,,"0.00","0.0","0.0","32","8","12",,,,,,
"USC00440766","1953-12-20",,,"0.00","0.0","0.0","43","12","30",,,,,,
"USC00440766","1953-12-21",,,"0.00","0.0","0.0","42","30","33",,,,,,
"USC00440766","1953-12-22",,,"0.06","0.0","0.0","55","33","42",,,,,,
"USC00440766","1953-12-23",,,"0.00","0.0","0.0","42","30","30",,,,,,
"USC00440766","1953-12-24",,,"0.00","0.0","0.0","30","12","13",,,,,,
"USC00440766","1953-12-25",,,"0.00","0.0","0.0","39","12","16",,,,,,
"USC00440766","1953-12-26",,,"0.00","0.0","0.0","42","16","30",,,,,,
"USC00440766","1953-12-27",,,"0.00","0.0","0.0","39","23","30",,,,,,
"USC00440766","1953-12-28",,,"0.00","0.0","0.0","43","29",,,,,,,
"USC00440766","1953-12-29",,,"0.02","0.0","0.0","48","34","38",,,,,,
"USC00440766","1953-12-30",,,"0.01","0.0","0.0","51","36","37",,,,"    1",,
"USC00440766","1953-12-31",,,"0.00","0.0","0.0","55","29","30",,,,,,
"USC00440766","1954-01-01",,,"0.00","0.0","0.0","51","26","32",,,,,,
"USC00440766","1954-01-02",,,"0.00","0.0","0.0","54","11","26",,,,,,
"USC00440766","1954-01-03",,,"0.07","0.0","0.0","52","25","43",,,,,,
"USC00440766","1954-01-04",,,"0.00","0.0","0.0","50","20","21",,,,,,
"USC00440766","1954-01-05",,,"0.00","0.0","0.0","42","21","32",,,,,,
"USC00440766","1954-01-06",,,"0.00","0.0","0.0","36","29","32",,,,,,
"USC00440766","1954-01-07",,,"0.00","0.0","0.0","32","24","30",,,,,,
"USC00440766","1954-01-08",,,"0.00","0.0","0.0","50","22","23",,,,,,
"USC00440766","1954-01-09",,,"0.00","0.0","0.0","55","22","35",,,,,,
"USC00440766","1954-01-10",,,"0.15","0.0","0.0","53","34","44","    1",,,,,
"USC00440766","1954-01-11",,,"1.01","0.0","0.0","44","27","28",,,,,,
"USC00440766","1954-01-12",,,"0.00","0.0","0.0","31","17","17",,,,,,
"USC00440766","1954-01-13",,,"0.00","0.0","0.0","22","7","8",,,,,,
"USC00440766","1954-01-14",,,"0.00","0.0","0.0","35","8","22",,,,,,
"USC00440766","1954-01-15",,,"0.39","0.5","1.0","42","21","33",,,"    1",,,
"USC00440766","1954-01-16",,,"0.92","0.0","0.0","44","32","33",,,,,,
"USC00440766","1954-01-17",,,"0.00","0.0","0.0","50","30","31",,,,,,
"USC00440766","1954-01-18",,,"0.00","0.0","0.0","43","14","17",,,,,,
"USC00440766","1954-01-19",,,"0.00","0.0","0.0","53","17","29",,,,,,
"USC00440766","1954-01-20",,,"0.03","0.0","0.0","62","29","50",,,,,,
"USC00440766","1954-01-21",,,"0.38","0.0","0.0","59","42","52",,,,,,
"USC00440766","1954-01-22",,,"0.99","0.0","0.0","56","34","35",,,"    1",,,
"USC00440766","1954-01-23",,,"0.88","2.0","2.0","35","16","16",,,,,,
"USC00440766","1954-01-24",,,"0.00","0.0","0.0","37","15","25",,,,,,
"USC00440766","1954-01-25",,,"0.01","0.0","0.0","50","23","36",,,,,,
"USC00440766","1954-01-26",,,"0.00","0.0","0.0","55","36","39",,,,,,
"USC00440766","1954-01-27",,,"0.13","0.0","0.0","65","38","52",,,,,,
"USC00440766","1954-01-28",,,"0.02","0.0","0.0","57","25","26",,,,,,
"USC00440766","1954-01-29",,,"0.00","0.0","0.0","38","23","26",,,,,,
"USC00440766","1954-01-30",,,"0.00","0.0","0.0","48","24","31",,,,,,
"USC00440766","1954-01-31",,,"0.00","0.0","0.0","41","24","25",,,,,,
"USC00440766","1954-02-01",,,"0.00","0.0","0.0","49","22","27",,,,,,
"USC00440766","1954-02-02",,,"0.00","0.0","0.0","56","27","38",,,,,,
"USC00440766","1954-02-03",,,"0.00","0.0","0.0","49","30","34",,,,,,
"USC00440766","1954-02-04",,,"0.00","0.0","0.0","35","26","29",,,,,,
"USC00440766","1954-02-05",,,"0.02","0.0","0.0","35","27","28",,,,,,
"USC00440766","1954-02-06",,,"0.00","0.0","0.0","37","27","28",,,,,,
"USC00440766","1954-02-07",,,"0.00","0.0","0.0","34","15","23",,,,,,
"USC00440766","1954-02-08",,,"0.00","0.0","0.0","41","14","19",,,,,,
"USC00440766","1954-02-09",,,"0.00","0.0","0.0","49","19","31",,,,,,
"USC00440766","1954-02-10",,,"0.00","0.0","0.0","51","31","38",,,,,,
"USC00440766","1954-02-11",,,"0.00","0.0","0.0","63","36","37",,,,,,
"USC00440766","1954-02-12",,,"0.00","0.0","0.0","49","16","17",,,,,,
"USC00440766","1954-02-13",,,"0.00","0.0","0.0","40","15","21",,,,,,
"USC00440766","1954-02-14",,,"0.00","0.0","0.0","46","22","33",,,,,,
"USC00440766","1954-02-15",,,"0.00","0.0","0.0","64","33","44",,,,,,
"USC00440766","1954-02-16",,,"0.00","0.0","0.0","67","43","49",,,,,,
"USC00440766","1954-02-17",,,"0.42","0.0","0.0","68","36","36",,,,,,
"USC00440766","1954-02-18",,,"0.00","0.0","0.0","54","23","26",,,,,,
"USC00440766","1954-02-19",,,"0.00","0.0","0.0","56","26","28",,,,,,
"USC00440766","1954-02-20",,,"0.00","0.0","0.0","54","27","42",,,,,,
"USC00440766","1954-02-21",,,"0.48","0.0","0.0","59","33","50",,,,,,
"USC00440766","1954-02-22",,,"0.00","0.0","0.0","54","38","43",,,,,,
"USC00440766","1954-02-23",,,"0.00","0.0","0.0","56","23","29",,,,,,
"USC00440766","1954-02-24",,,"0.00","0.0","0.0","51","29","46",,,,,,
"USC00440766","1954-02-25",,,"0.00","0.0","0.0","47","36","48",,,,,,
"USC00440766","1954-02-26",,,"0.02","0.0","0.0","62","43","47",,,,,,
"USC00440766","1954-02-27",,,"0.00","0.0","0.0","56","24","27",,,,,,
"USC00440766","1954-02-28",,,"0.00","0.0","0.0","60","27","52",,,,,,
"USC00440766","1954-03-01",,,"0.99","0.0","0.0",,"30","31",,,,,,"    1"
"USC00440766","1954-03-02",,,"0.04","0.0","0.0","34","24","30",,,,,,
"USC00440766","1954-03-03",,,"0.09","0.0","0.0","50","30","36",,,,,,"    1"
"USC00440766","1954-03-04",,,"0.03","0.0","0.0","40","16","17",,,,,,
"USC00440766","1954-03-05",,,"0.00","0.0","0.0","28","16","20",,,,,,
"USC00440766","1954-03-06",,,"0.00","0.0","0.0","34","18","24",,,,,,
"USC00440766","1954-03-07",,,"0.00","0.0","0.0","37","24","34",,,,,,
"USC00440766","1954-03-08",,,"0.00","0.0","0.0","54","32","39",,,,,,
"USC00440766","1954-03-09",,,"0.00","0.0","0.0","57","26","30",,,,,,
"USC00440766","1954-03-10",,,"0.00","0.0","0.0","64","30","44",,,,,,
"USC00440766","1954-03-11",,,"0.00","0.0","0.0","64","37","38",,,,,,
"USC00440766","1954-03-12",,,"0.00","0.0","0.0","68","36","38",,,,,,
"USC00440766","1954-03-13",,,"0.02","0.0","0.0","47","33","35",,,,,,
"USC00440766","1954-03-14",,,"0.52","0.0","0.0","50","33","38",,,,,,
"USC00440766","1954-03-15",,,"0.01","0.0","0.0","41","21","24",,,,,,"    1"
"USC00440766","1954-03-16",,,"0.00","0.0","0.0","31","21","26",,,,,,
"USC00440766","1954-03-17",,,"0.00","0.0","0.0","41","25","31",,,,,,
"USC00440766","1954-03-18",,,"0.00","0.0","0.0","52","30","36",,,,,,
"USC00440766","1954-03-19",,,"0.00","0.0","0.0","59","33","39",,,,,,
"USC00440766","1954-03-20",,,"0.95","0.0","0.0","59","38","44",,,,,,
"USC00440766","1954-03-21",,,"0.03","0.0","0.0","52","26","28",,,,,,
"USC00440766","1954-03-22",,,"0.00","0.0","0.0","39","24","29",,,,,,
"USC00440766","1954-03-23",,,"0.00","0.0","0.0","54","29","42",,,,,,
"USC00440766","1954-03-24",,,"0.02","0.0","0.0","53","39","43",,,,,,
"USC00440766","1954-03-25",,,"0.02","0.0","0.0","56","43","51",,,,,,
"USC00440766","1954-03-26",,,"0.38","0.0","0.0","79","43","53",,,,,,
"USC00440766","1954-03-27",,,"0.00","0.0","0.0","66","40","42",,,,,,
"USC00440766","1954-03-28",,,"0.00","0.0","0.0","49","38","43",,,,,,
"USC00440766","1954-03-29",,,"0.01","0.0","0.0","61","39","43",,,,,,
"USC00440766","1954-03-30",,,"0.35","0.0","0.0","66","42","54",,"    1",,,,
"USC00440766","1954-03-31",,,"0.06","0.0","0.0",,,,,"    1",,,,
"USC00440766","1954-04-01",,,"0.24","0.0","0.0","66","29","31",,,,,,
"USC00440766","1954-04-02",,,"0.00","0.0","0.0","48","24","32",,,,,,
"USC00440766","1954-04-03",,,"0.00","0.0","0.0","64","32","48",,,,,,
"USC00440766","1954-04-04",,,"0.02","0.0","0.0","61","35","35",,,"    1","    1",,
"USC00440766","1954-04-05",,,"0.02","0.0","0.0","37","26","31",,,,,,
"USC00440766","1954-04-06",,,"0.00","0.0","0.0","71","31","60",,,,,,
"USC00440766","1954-04-07",,,"0.68","0.0","0.0","74","50","55",,,,,,
"USC00440766","1954-04-08",,,"0.03","0.0","0.0","77","55","62","    1",,,,,
"USC00440766","1954-04-09",,,"0.00","0.0","0.0","72","37","41",,,,,,
"USC00440766","1954-04-10",,,"0.00","0.0","0.0","58","37","39",,,,,,
"USC00440766","1954-04-11",,,"0.00","0.0","0.0","67","39","48",,,,,,
"USC00440766","1954-04-12",,,"0.00","0.0","0.0","74","44","48",,,,,,
"USC00440766","1954-04-13",,,"0.00","0.0","0.0","70","34","46",,,,,,
"USC00440766","1954-04-14",,,"0.00","0.0","0.0","71","30","49",,,,,,
"USC00440766","1954-04-15",,,"0.01","0.0","0.0","76","49","56",,,,,,
"USC00440766","1954-04-16",,,"0.30","0.0","0.0","63","57","60",,,,,,
"USC00440766","1954-04-17",,,"0.79","0.0","0.0","70","39","40",,,,,,
"USC00440766","1954-04-18",,,"0.00","0.0","0.0","65","37","50",,,,,,
"USC00440766","1954-04-19",,,"0.00","0.0","0.0","76","36","56",,,,,,
"USC00440766","1954-04-20",,,"0.00","0.0","0.0","79","48","59",,,,,,
"USC00440766","1954-04-21",,,"0.00","0.0","0.0","79","49","60",,,,,,
"USC00440766","1954-04-22",,,"0.00","0.0","0.0","78","50","61",,,,,,
"USC00440766","1954-04-23",,,"0.00","0.0","0.0","76","48","60",,,,,,
"USC00440766","1954-04-24",,,"0.08","0.0","0.0","72","48","50",,,,,,
"USC00440766","1954-04-25",,,"0.05","0.0","0.0","78","50","60",,,,,,
"USC00440766","1954-04-26",,,"0.00","0.0","0.0","81","50","61",,,,,,
"USC00440766","1954-04-27",,,"0.00","0.0","0.0","81","47","60",,,,,,
"USC00440766","1954-04-28",,,"0.00","0.0","0.0","80","60","63",,,,,,
"USC00440766","1954-04-29",,,"0.00","0.0","0.0","78","49","53",,,,,,
"USC00440766","1954-04-30",,,"0.00","0.0","0.0","64","52","54",,,,,,
"USC00440766","1954-05-01",,,"0.00","0.0","0.0","72","52","62",,,,,,
"USC00440766","1954-05-02",,,"0.04","0.0","0.0","73","54","59",,,,,,
"USC00440766","1954-05-03",,,"0.05","0.0","0.0","86","57","68",,,,,,
"USC00440766","1954-05-04",,,"0.60","0.0","0.0","79","36","38",,,,,,
"USC00440766","1954-05-05",,,"0.00","0.0","0.0","54","29","41",,,,,,
"USC00440766","1954-05-06",,,"0.00","0.0","0.0","58","32","45",,,,,,
"USC00440766","1954-05-07",,,"0.01","0.0","0.0","64","38","47",,,,,,
"USC00440766","1954-05-08",,,"0.21","0.0","0.0","56","45","50",,,,,,
"USC00440766","1954-05-09",,,"0.07","0.0","0.0","65","36","40",,,,,,
"USC00440766","1954-05-10",,,"0.03","0.0","0.0","48","35","39",,,,,,
"USC00440766","1954-05-11",,,"0.00","0.0","0.0","54","35","50",,,,,,
"USC00440766","1954-05-12",,,"0.59","0.0","0.0","61","41","56",,,,,,
"USC00440766","1954-05-13",,,"0.00","0.0","0.0","67","49","51",,,,,,
"USC00440766","1954-05-14",,,"0.64","0.0","0.0","55","44","44",,,,,,
"USC00440766","1954-05-15",,,"0.57","0.0","0.0","48","44","46",,,,,,
"USC00440766","1954-05-16",,,"0.09","0.0","0.0","64","45","63",,,,,,
"USC00440766","1954-05-17",,,"0.00","0.0","0.0","74","48","60",,,,,,
"USC00440766","1954-05-18",,,"0.23","0.0","0.0","76","53","55",,,,,,
"USC00440766","1954-05-19",,,"0.53","0.0","0.0","65","50","53",,,,,,
"USC00440766","1954-05-20",,,"0.03","0.0","0.0","69","48","52",,,,,,
"USC00440766","1954-05-21",,,"0.00","0.0","0.0","54","41","49",,,,,,
"USC00440766","1954-05-22",,,"0.00","0.0","0.0","61","37","50",,,,,,
"USC00440766","1954-05-23",,,"0.00","0.0","0.0","67","36","60",,,,,,
"USC00440766","1954-05-24",,,"0.00","0.0","0.0","70","43","55",,,,,,
"USC00440766","1954-05-25",,,"0.00","0.0","0.0","75","48","60",,,,,,
"USC00440766","1954-05-26",,,"0.00","0.0","0.0","82","48","66",,,,,,
"USC00440766","1954-05-27",,,"0.00","0.0","0.0","77","55","65",,,,,,
"USC00440766","1954-05-28",,,"0.00","0.0","0.0","80","55","67",,,,,,
"USC00440766","1954-05-29",,,"0.00","0.0","0.0","71","58","70",,,,,,
"USC00440766","1954-05-30",,,"0.30","0.0","0.0","84","57","65",,,,,,
"USC00440766","1954-05-31",,,"0.00","0.0","0.0","80","52","72",,,,,,
"USC00440766","1954-06-01",,,"0.00","0.0","0.0","84","59","70",,,,,,
"USC00440766","1954-06-02",,,"0.18","0.0","0.0","79","59","66",,,,,,
"USC00440766","1954-06-03",,,"0.00","0.0","0.0","80","49","62",,,,,,
"USC00440766","1954-06-04",,,"0.12","0.0","0.0","80","50","60",,,,,,
"USC00440766","1954-06-05",,,"0.00","0.0","0.0","66","49","53",,,,,,
"USC00440766","1954-06-06",,,"0.00","0.0","0.0","70","40","46",,,,,,
"USC00440766","1954-06-07",,,"0.00","0.0","0.0","75","47","60",,,,,,
"USC00440766","1954-06-08",,,"0.00","0.0","0.0","83","57","70",,,,,,
"USC00440766","1954-06-09",,,"0.03","0.0","0.0","86","57","69",,"    1",,,,
"USC00440766","1954-06-10",,,"0.00","0.0","0.0","85","56","66",,,,,,
"USC00440766","1954-06-11",,,"0.00","0.0","0.0","83","59","67",,,,,,
"USC00440766","1954-06-12",,,"0.00","0.0","0.0","85","57","66",,,,,,
"USC00440766","1954-06-13",,,"0.00","0.0","0.0","89","62","69",,,,,,
"USC00440766","1954-06-14",,,"0.20","0.0","0.0","92","59","70",,,,,,
"USC00440766","1954-06-15",,,"0.07","0.0","0.0","89","59","66",,,,,,
"USC00440766","1954-06-16",,,"0.02","0.0","0.0","86","60","68",,,,,,
"USC00440766","1954-06-17",,,"0.60","0.0","0.0","84","55","62",,,,,,
"USC00440766","1954-06-18",,,"0.26","0.0","0.0","64","57","58",,,,,,
"USC00440766","1954-06-19",,,"0.00","0.0","0.0","67","54","60",,,,,,
"USC00440766","1954-06-20",,,"0.00","0.0","0.0","76","49","62",,,,,,
"USC00440766","1954-06-21",,,"0.00","0.0","0.0","82","52","67",,,,,,
"USC00440766","1954-06-22",,,"0.00","0.0","0.0","88","60","73",,,,,,
"USC00440766","1954-06-23",,,"0.00","0.0","0.0","82","64","73",,,,,,
"USC00440766","1954-06-24",,,"0.00","0.0","0.0","84","53","67",,,,,,
"USC00440766","1954-06-25",,,"0.00","0.0","0.0","84","54","68",,,,,,
"USC00440766","1954-06-26",,,"0.00","0.0","0.0","91","61","78",,,,,,
"USC00440766","1954-06-27",,,"0.00","0.0","0.0","92","69","85",,,,,,
"USC00440766","1954-06-28",,,"0.00","0.0","0.0","91","55","61",,,,,,
"USC00440766","1954-06-29",,,"0.00","0.0","0.0","79","51","67",,,,,,
"USC00440766","1954-06-30",,,"0.00","0.0","0.0","84","50","63",,,,,,
"USC00440766","1954-07-01",,,"0.00","0.0","0.0","89","63","75",,,,,,
"USC00440766","1954-07-02",,,"0.00","0.0","0.0","95","66","78",,,,,,
"USC00440766","1954-07-03",,,"0.15","0.0","0.0","95","63","75",,"    1",,,,
"USC00440766","1954-07-04",,,"0.33","0.0","0.0","91","64","67",,,,,,
"USC00440766","1954-07-05",,,"0.02","0.0","0.0","85","63","72",,,,,,
"USC00440766","1954-07-06",,,"0.00","0.0","0.0","86","58","67",,,,,,
"USC00440766","1954-07-07",,,"0.00","0.0","0.0","83","53","69",,"    1",,,,
"USC00440766","1954-07-08",,,"0.65","0.0","0.0","94","64","65",,,,,,
"USC00440766","1954-07-09",,,"0.01","0.0","0.0","81","59","68",,,,,,
"USC00440766","1954-07-10",,,"0.00","0.0","0.0","80","58","66",,,,,,
"USC00440766","1954-07-11",,,"0.00","0.0","0.0","78","59","66",,,,,,
"USC00440766","1954-07-12",,,"0.00","0.0","0.0","79","52","68",,,,,,
"USC00440766","1954-07-13",,,"0.00","0.0","0.0","81","58","72",,,,,,
"USC00440766","1954-07-14",,,"0.00","0.0","0.0","94","70","80",,,,,,
"USC00440766","1954-07-15",,,"0.00","0.0","0.0","99","72","81",,,,,,
"USC00440766","1954-07-16",,,"0.22","0.0","0.0","91","53","80",,,,,,
"USC00440766","1954-07-17",,,"0.00","0.0","0.0","84","58","81",,,,,,
"USC00440766","1954-07-18",,,"0.00","0.0","0.0","85","57","80",,,,,,
"USC00440766","1954-07-19",,,"1.20","0.0","0.0","89","65",,,,,,,
"USC00440766","1954-07-20",,,"0.08","0.0","0.0","86","64","74",,,,,,
"USC00440766","1954-07-21",,,"1.02","0.0","0.0","90","64","72",,,,,,
"USC00440766","1954-07-22",,,"0.25","0.0","0.0","82","67","68",,,,,,
"USC00440766","1954-07-23",,,"0.04","0.0","0.0","82","55","66",,,,,,
"USC00440766","1954-07-24",,,"0.00","0.0","0.0","80","52","64",,,,,,
"USC00440766","1954-07-25",,,"0.00","0.0","0.0","81","56","70",,,,,,
"USC00440766","1954-07-26",,,"0.00","0.0","0.0","81","62","70",,,,,,
"USC00440766","1954-07-27",,,"0.00","0.0","0.0","81","59","64",,,,,,
"USC00440766","1954-07-28",,,"0.00","0.0","0.0","84","54","63",,,,,,
"USC00440766","1954-07-29",,,"0.00","0.0","0.0","87","57","69",,,,,,
"USC00440766","1954-07-30",,,"0.01","0.0","0.0","87","62","71",,,,,,
"USC00440766","1954-07-31",,,"0.00","0.0","0.0","90","63","72",,,,,,
"USC00440766","1954-08-01",,,"0.00","0.0","0.0","91","65","75",,"    1",,,,
"USC00440766","1954-08-02",,,"0.16","0.0","0.0","89","64","69",,,,,,"    1"
"USC00440766","1954-08-03",,,"0.36","0.0","0.0","83","63","68",,,,,,
"USC00440766","1954-08-04",,,"0.01","0.0","0.0","82","61","71",,,,,,
"USC00440766","1954-08-05",,,"0.00","0.0","0.0","81","63","69",,"    1",,,,
"USC00440766","1954-08-06",,,"0.69","0.0","0.0","84","56","64",,,,,,
"USC00440766","1954-08-07",,,"0.00","0.0","0.0","84","51","61",,,,,,
"USC00440766","1954-08-08",,,"0.00","0.0","0.0","79","53","63",,,,,,
"USC00440766","1954-08-09",,,"0.00","0.0","0.0","82","63","73",,,,,,
"USC00440766","1954-08-10",,,"0.00","0.0","0.0","85","59","68",,,,,,
"USC00440766","1954-08-11",,,"0.00","0.0","0.0","81","62","64",,,,,,
"USC00440766","1954-08-12",,,"0.00","0.0","0.0","74","47","60",,,,,,
"USC00440766","1954-08-13",,,"0.00","0.0","0.0","74","45","56",,,,,,
"USC00440766","1954-08-14",,,"0.00","0.0","0.0","81","49","64",,,,,,
"USC00440766","1954-08-15",,,"0.00","0.0","0.0","81","59","72",,,,,,"    1"
"USC00440766","1954-08-16",,,"0.00","0.0","0.0","88","61","73",,,,,,
